f_code,coc,nam,laa,pop,ypc,adm_code,salb,soc
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Amakusa Shi,"-89999999","2014","43215",UNK,JPN
FA001,JPN,Kumamoto Ken,Koshi Shi,"58142","2014","43216",UNK,JPN
FA001,JPN,Kumamoto Ken,Misato Machi,"11276","2014","43348",UNK,JPN
FA001,JPN,Kumamoto Ken,Gyokuto Machi,"5554","2014","43364",UNK,JPN
FA001,JPN,Kumamoto Ken,Nankan Machi,"10660","2014","43367",UNK,JPN
FA001,JPN,Kumamoto Ken,Nagasu Machi,"16575","2014","43368",UNK,JPN
FA001,JPN,Kumamoto Ken,Nagomi Machi,"11075","2014","43369",UNK,JPN
FA001,JPN,Kumamoto Ken,Ozu Machi,"33433","2014","43403",UNK,JPN
FA001,JPN,Kumamoto Ken,Kikuyo Machi,"39261","2014","43404",UNK,JPN
FA001,JPN,Kumamoto Ken,Minamioguni Machi,"4372","2014","43423",UNK,JPN
FA001,JPN,Kumamoto Ken,Oguni Machi,"7892","2014","43424",UNK,JPN
FA001,JPN,Kumamoto Ken,Ubuyama Mura,"1638","2014","43425",UNK,JPN
FA001,JPN,Kumamoto Ken,Takamori Machi,"7031","2014","43428",UNK,JPN
FA001,JPN,Kumamoto Ken,Nishihara Mura,"7083","2014","43432",UNK,JPN
FA001,JPN,Kumamoto Ken,Minamiaso Mura,"11924","2014","43433",UNK,JPN
FA001,JPN,Kumamoto Ken,Mifune Machi,"17888","2014","43441",UNK,JPN
FA001,JPN,Kumamoto Ken,Kashima Machi,"9057","2014","43442",UNK,JPN
FA001,JPN,Kumamoto Ken,Mashiki Machi,"33903","2014","43443",UNK,JPN
FA001,JPN,Kumamoto Ken,Kosa Machi,"11435","2014","43444",UNK,JPN
FA001,JPN,Kumamoto Ken,Yamato Cho,"16981","2014","43447",UNK,JPN
FA001,JPN,Kumamoto Ken,Hikawa Cho,"12741","2014","43468",UNK,JPN
FA001,JPN,Kumamoto Ken,Ashikita Machi,"19142","2014","43482",UNK,JPN
FA001,JPN,Kumamoto Ken,Tsunagi Machi,"5060","2014","43484",UNK,JPN
FA001,JPN,Kumamoto Ken,Nishiki Machi,"11401","2014","43501",UNK,JPN
FA001,JPN,Kumamoto Ken,Taragi Machi,"10465","2014","43505",UNK,JPN
FA001,JPN,Kumamoto Ken,Yunomae Machi,"4307","2014","43506",UNK,JPN
FA001,JPN,Kumamoto Ken,Mizukami Mura,"2410","2014","43507",UNK,JPN
FA001,JPN,Kumamoto Ken,Sagara Mura,"4859","2014","43510",UNK,JPN
FA001,JPN,Kumamoto Ken,Itsuki Mura,"1250","2014","43511",UNK,JPN
FA001,JPN,Kumamoto Ken,Yamae Mura,"3760","2014","43512",UNK,JPN
FA001,JPN,Kumamoto Ken,Kuma Mura,"4207","2014","43513",UNK,JPN
FA001,JPN,Kumamoto Ken,Asagiri Cho,"16585","2014","43514",UNK,JPN
FA001,JPN,Kumamoto Ken,Reihoku Machi,"8017","2014","43531",UNK,JPN
FA001,JPN,Oita Ken,Oita Shi,"478794","2014","44201",UNK,JPN
FA001,JPN,Oita Ken,Oita Shi,"-89999999","2014","44201",UNK,JPN
FA001,JPN,Oita Ken,Oita Shi,"-89999999","2014","44201",UNK,JPN
FA001,JPN,Oita Ken,Oita Shi,"-89999999","2014","44201",UNK,JPN
FA001,JPN,Oita Ken,Beppu Shi,"121865","2014","44202",UNK,JPN
FA001,JPN,Oita Ken,Nakatsu Shi,"85650","2014","44203",UNK,JPN
FA001,JPN,Oita Ken,Hita Shi,"70274","2014","44204",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"77158","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Saiki Shi,"-89999999","2014","44205",UNK,JPN
FA001,JPN,Oita Ken,Usuki Shi,"41486","2014","44206",UNK,JPN
FA001,JPN,Oita Ken,Usuki Shi,"-89999999","2014","44206",UNK,JPN
FA001,JPN,Oita Ken,Usuki Shi,"-89999999","2014","44206",UNK,JPN
FA001,JPN,Oita Ken,Tsukumi Shi,"-89999999","2014","44207",UNK,JPN
FA001,JPN,Oita Ken,Tsukumi Shi,"-89999999","2014","44207",UNK,JPN
FA001,JPN,Oita Ken,Tsukumi Shi,"19700","2014","44207",UNK,JPN
FA001,JPN,Oita Ken,Tsukumi Shi,"-89999999","2014","44207",UNK,JPN
FA001,JPN,Oita Ken,Tsukumi Shi,"-89999999","2014","44207",UNK,JPN
FA001,JPN,Oita Ken,Taketa Shi,"24239","2014","44208",UNK,JPN
FA001,JPN,Oita Ken,Bungotakada Shi,"23685","2014","44209",UNK,JPN
FA001,JPN,Oita Ken,Kitsuki Shi,"31182","2014","44210",UNK,JPN
FA001,JPN,Oita Ken,Usa Shi,"59485","2014","44211",UNK,JPN
FA001,JPN,Oita Ken,Bungoono Shi,"39191","2014","44212",UNK,JPN
FA001,JPN,Oita Ken,Yufu Shi,"35836","2014","44213",UNK,JPN
FA001,JPN,Oita Ken,Kunisaki Shi,"30994","2014","44214",UNK,JPN
FA001,JPN,Oita Ken,Himeshima Mura,"2280","2014","44322",UNK,JPN
FA001,JPN,Oita Ken,Hiji Machi,"28645","2014","44341",UNK,JPN
FA001,JPN,Oita Ken,Kokonoe Machi,"10412","2014","44461",UNK,JPN
FA001,JPN,Oita Ken,Kusu Machi,"16978","2014","44462",UNK,JPN
FA001,JPN,Miyazaki Ken,Miyazaki Shi,"405890","2014","45201",UNK,JPN
FA001,JPN,Miyazaki Ken,Miyazaki Shi,"-89999999","2014","45201",UNK,JPN
FA001,JPN,Miyazaki Ken,Miyakonojo Shi,"170547","2014","45202",UNK,JPN
FA001,JPN,Miyazaki Ken,Nobeoka Shi,"130834","2014","45203",UNK,JPN
FA001,JPN,Miyazaki Ken,Nobeoka Shi,"-89999999","2014","45203",UNK,JPN
FA001,JPN,Miyazaki Ken,Nobeoka Shi,"-89999999","2014","45203",UNK,JPN
FA001,JPN,Miyazaki Ken,Nobeoka Shi,"-89999999","2014","45203",UNK,JPN
FA001,JPN,Miyazaki Ken,Nichinan Shi,"57324","2014","45204",UNK,JPN
FA001,JPN,Miyazaki Ken,Nichinan Shi,"-89999999","2014","45204",UNK,JPN
FA001,JPN,Miyazaki Ken,Nichinan Shi,"-89999999","2014","45204",UNK,JPN
FA001,JPN,Miyazaki Ken,Kobayashi Shi,"48484","2014","45205",UNK,JPN
FA001,JPN,Miyazaki Ken,Hyuga Shi,"63687","2014","45206",UNK,JPN
FA001,JPN,Miyazaki Ken,Kushima Shi,"20398","2014","45207",UNK,JPN
FA001,JPN,Miyazaki Ken,Kushima Shi,"-89999999","2014","45207",UNK,JPN
FA001,JPN,Miyazaki Ken,Kushima Shi,"-89999999","2014","45207",UNK,JPN
FA001,JPN,Miyazaki Ken,Saito Shi,"32527","2014","45208",UNK,JPN
FA001,JPN,Miyazaki Ken,Ebino Shi,"21387","2014","45209",UNK,JPN
FA001,JPN,Miyazaki Ken,Mimata Cho,"25851","2014","45341",UNK,JPN
FA001,JPN,Miyazaki Ken,Takaharu Cho,"10223","2014","45361",UNK,JPN
FA001,JPN,Miyazaki Ken,Kunitomi Cho,"20687","2014","45382",UNK,JPN
FA001,JPN,Miyazaki Ken,Aya Cho,"7652","2014","45383",UNK,JPN
FA001,JPN,Miyazaki Ken,Takanabe Cho,"21390","2014","45401",UNK,JPN
FA001,JPN,Miyazaki Ken,Shintomi Cho,"18457","2014","45402",UNK,JPN
FA001,JPN,Miyazaki Ken,Nishimera Son,"1252","2014","45403",UNK,JPN
FA001,JPN,Miyazaki Ken,Kijo Cho,"5402","2014","45404",UNK,JPN
FA001,JPN,Miyazaki Ken,Kawaminami Cho,"16860","2014","45405",UNK,JPN
FA001,JPN,Miyazaki Ken,Tsuno Cho,"11123","2014","45406",UNK,JPN
FA001,JPN,Miyazaki Ken,Kadogawa Cho,"18970","2014","45421",UNK,JPN
FA001,JPN,Miyazaki Ken,Kadogawa Cho,"-89999999","2014","45421",UNK,JPN
FA001,JPN,Miyazaki Ken,Kadogawa Cho,"-89999999","2014","45421",UNK,JPN
FA001,JPN,Miyazaki Ken,Kadogawa Cho,"-89999999","2014","45421",UNK,JPN
FA001,JPN,Miyazaki Ken,Morotsuka Son,"1928","2014","45429",UNK,JPN
FA001,JPN,Miyazaki Ken,Shiiba Son,"3136","2014","45430",UNK,JPN
FA001,JPN,Miyazaki Ken,Misato Cho,"6282","2014","45431",UNK,JPN
FA001,JPN,Miyazaki Ken,Takachiho Cho,"13401","2014","45441",UNK,JPN
FA001,JPN,Miyazaki Ken,Hinokage Cho,"4468","2014","45442",UNK,JPN
FA001,JPN,Miyazaki Ken,Gokase Cho,"4326","2014","45443",UNK,JPN
FA001,JPN,Kagoshima Ken,Kagoshima Shi,"609250","2014","46201",UNK,JPN
FA001,JPN,Kagoshima Ken,Kagoshima Shi,"-89999999","2014","46201",UNK,JPN
FA001,JPN,Kagoshima Ken,Kagoshima Shi,"-89999999","2014","46201",UNK,JPN
FA001,JPN,Kagoshima Ken,Kanoya Shi,"105607","2014","46203",UNK,JPN
FA001,JPN,Kagoshima Ken,Makurazaki Shi,"23359","2014","46204",UNK,JPN
FA001,JPN,Kagoshima Ken,Akune Shi,"22593","2014","46206",UNK,JPN
FA001,JPN,Kagoshima Ken,Akune Shi,"-89999999","2014","46206",UNK,JPN
FA001,JPN,Kagoshima Ken,Akune Shi,"-89999999","2014","46206",UNK,JPN
FA001,JPN,Kagoshima Ken,Akune Shi,"-89999999","2014","46206",UNK,JPN
FA001,JPN,Kagoshima Ken,Izumi Shi,"55869","2014","46208",UNK,JPN
FA001,JPN,Kagoshima Ken,Ibusuki Shi,"43925","2014","46210",UNK,JPN
FA001,JPN,Kagoshima Ken,Ibusuki Shi,"-89999999","2014","46210",UNK,JPN
FA001,JPN,Kagoshima Ken,Nishinoomote Shi,"16647","2014","46213",UNK,JPN
FA001,JPN,Kagoshima Ken,Nishinoomote Shi,"-89999999","2014","46213",UNK,JPN
FA001,JPN,Kagoshima Ken,Tarumizu Shi,"16702","2014","46214",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"99138","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsumasendai Shi,"-89999999","2014","46215",UNK,JPN
FA001,JPN,Kagoshima Ken,Hioki Shi,"50809","2014","46216",UNK,JPN
FA001,JPN,Kagoshima Ken,Soo Shi,"39415","2014","46217",UNK,JPN
FA001,JPN,Kagoshima Ken,Kirishima Shi,"128156","2014","46218",UNK,JPN
FA001,JPN,Kagoshima Ken,Kirishima Shi,"-89999999","2014","46218",UNK,JPN
FA001,JPN,Kagoshima Ken,Ichikikushikino Shi,"30220","2014","46219",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"37446","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamisatsuma Shi,"-89999999","2014","46220",UNK,JPN
FA001,JPN,Kagoshima Ken,Shibushi Shi,"33492","2014","46221",UNK,JPN
FA001,JPN,Kagoshima Ken,Shibushi Shi,"-89999999","2014","46221",UNK,JPN
FA001,JPN,Kagoshima Ken,Shibushi Shi,"-89999999","2014","46221",UNK,JPN
FA001,JPN,Kagoshima Ken,Shibushi Shi,"-89999999","2014","46221",UNK,JPN
FA001,JPN,Kagoshima Ken,Shibushi Shi,"-89999999","2014","46221",UNK,JPN
FA001,JPN,Kagoshima Ken,Shibushi Shi,"-89999999","2014","46221",UNK,JPN
FA001,JPN,Kagoshima Ken,Amami Shi,"-89999999","2014","46222",UNK,JPN
FA001,JPN,Kagoshima Ken,Amami Shi,"45665","2014","46222",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamikyushu Shi,"38481","2014","46223",UNK,JPN
FA001,JPN,Kagoshima Ken,Isa Shi,"28725","2014","46224",UNK,JPN
FA001,JPN,Kagoshima Ken,Aira Shi,"75964","2014","46225",UNK,JPN
FA001,JPN,Kagoshima Ken,Mishima Mura,"-89999999","2014","46303",UNK,JPN
FA001,JPN,Kagoshima Ken,Mishima Mura,"-89999999","2014","46303",UNK,JPN
FA001,JPN,Kagoshima Ken,Mishima Mura,"356","2014","46303",UNK,JPN
FA001,JPN,Kagoshima Ken,Mishima Mura,"-89999999","2014","46303",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"636","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Toshima Mura,"-89999999","2014","46304",UNK,JPN
FA001,JPN,Kagoshima Ken,Satsuma Cho,"23545","2014","46392",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"11237","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Nagashima Cho,"-89999999","2014","46404",UNK,JPN
FA001,JPN,Kagoshima Ken,Yusui Cho,"10501","2014","46452",UNK,JPN
FA001,JPN,Kagoshima Ken,Osaki Cho,"14358","2014","46468",UNK,JPN
FA001,JPN,Kagoshima Ken,Osaki Cho,"-89999999","2014","46468",UNK,JPN
FA001,JPN,Kagoshima Ken,Higashikushira Cho,"7023","2014","46482",UNK,JPN
FA001,JPN,Kagoshima Ken,Higashikushira Cho,"-89999999","2014","46482",UNK,JPN
FA001,JPN,Kagoshima Ken,Kinko Cho,"8686","2014","46490",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamiosumi Cho,"8774","2014","46491",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamiosumi Cho,"-89999999","2014","46491",UNK,JPN
FA001,JPN,Kagoshima Ken,Kimotsuki Cho,"16805","2014","46492",UNK,JPN
FA001,JPN,Kagoshima Ken,Kimotsuki Cho,"-89999999","2014","46492",UNK,JPN
FA001,JPN,Kagoshima Ken,Nakatane Cho,"8573","2014","46501",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamitane Cho,"6051","2014","46502",UNK,JPN
FA001,JPN,Kagoshima Ken,Minamitane Cho,"-89999999","2014","46502",UNK,JPN
FA001,JPN,Kagoshima Ken,Yakushima Cho,"-89999999","2014","46505",UNK,JPN
FA001,JPN,Kagoshima Ken,Yakushima Cho,"13503","2014","46505",UNK,JPN
FA001,JPN,Kagoshima Ken,Yamato Son,"1650","2014","46523",UNK,JPN
FA001,JPN,Kagoshima Ken,Uken Son,"1880","2014","46524",UNK,JPN
FA001,JPN,Kagoshima Ken,Uken Son,"-89999999","2014","46524",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"9626","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Setouchi Cho,"-89999999","2014","46525",UNK,JPN
FA001,JPN,Kagoshima Ken,Tatsugo Cho,"6194","2014","46527",UNK,JPN
FA001,JPN,Kagoshima Ken,Kikai Cho,"7785","2014","46529",UNK,JPN
FA001,JPN,Kagoshima Ken,Tokunoshima Cho,"11765","2014","46530",UNK,JPN
FA001,JPN,Kagoshima Ken,Amagi Cho,"6512","2014","46531",UNK,JPN
FA001,JPN,Kagoshima Ken,Isen Cho,"7119","2014","46532",UNK,JPN
FA001,JPN,Kagoshima Ken,Wadomari Cho,"7075","2014","46533",UNK,JPN
FA001,JPN,Kagoshima Ken,China Cho,"6527","2014","46534",UNK,JPN
FA001,JPN,Kagoshima Ken,Yoron Cho,"5482","2014","46535",UNK,JPN
FA001,JPN,Okinawa Ken,Naha Shi,"322486","2014","47201",UNK,JPN
FA001,JPN,Okinawa Ken,Ginowan Shi,"95913","2014","47205",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"48816","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Ishigaki Shi,"-89999999","2014","47207",UNK,JPN
FA001,JPN,Okinawa Ken,Urasoe Shi,"114217","2014","47208",UNK,JPN
FA001,JPN,Okinawa Ken,Urasoe Shi,"-89999999","2014","47208",UNK,JPN
FA001,JPN,Okinawa Ken,Nago Shi,"-89999999","2014","47209",UNK,JPN
FA001,JPN,Okinawa Ken,Nago Shi,"61889","2014","47209",UNK,JPN
FA001,JPN,Okinawa Ken,Nago Shi,"-89999999","2014","47209",UNK,JPN
FA001,JPN,Okinawa Ken,Itoman Shi,"59854","2014","47210",UNK,JPN
FA001,JPN,Okinawa Ken,Okinawa Shi,"138896","2014","47211",UNK,JPN
FA001,JPN,Okinawa Ken,Okinawa Shi,"-89999999","2014","47211",UNK,JPN
FA001,JPN,Okinawa Ken,Tomigusuku Shi,"60770","2014","47212",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"120955","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Uruma Shi,"-89999999","2014","47213",UNK,JPN
FA001,JPN,Okinawa Ken,Miyakojima Shi,"-89999999","2014","47214",UNK,JPN
FA001,JPN,Okinawa Ken,Miyakojima Shi,"-89999999","2014","47214",UNK,JPN
FA001,JPN,Okinawa Ken,Miyakojima Shi,"55006","2014","47214",UNK,JPN
FA001,JPN,Okinawa Ken,Miyakojima Shi,"-89999999","2014","47214",UNK,JPN
FA001,JPN,Okinawa Ken,Miyakojima Shi,"-89999999","2014","47214",UNK,JPN
FA001,JPN,Okinawa Ken,Miyakojima Shi,"-89999999","2014","47214",UNK,JPN
FA001,JPN,Okinawa Ken,Nanjo Shi,"41803","2014","47215",UNK,JPN
FA001,JPN,Okinawa Ken,Nanjo Shi,"-89999999","2014","47215",UNK,JPN
FA001,JPN,Okinawa Ken,Nanjo Shi,"-89999999","2014","47215",UNK,JPN
FA001,JPN,Okinawa Ken,Kunigami Son,"5132","2014","47301",UNK,JPN
FA001,JPN,Okinawa Ken,Kunigami Son,"-89999999","2014","47301",UNK,JPN
FA001,JPN,Okinawa Ken,Ogimi Son,"3305","2014","47302",UNK,JPN
FA001,JPN,Okinawa Ken,Ogimi Son,"-89999999","2014","47302",UNK,JPN
FA001,JPN,Okinawa Ken,Higashison,"1904","2014","47303",UNK,JPN
FA001,JPN,Okinawa Ken,Nakijin Son,"-89999999","2014","47306",UNK,JPN
FA001,JPN,Okinawa Ken,Nakijin Son,"9590","2014","47306",UNK,JPN
FA001,JPN,Okinawa Ken,Motobu Cho,"13727","2014","47308",UNK,JPN
FA001,JPN,Okinawa Ken,Motobu Cho,"-89999999","2014","47308",UNK,JPN
FA001,JPN,Okinawa Ken,Motobu Cho,"-89999999","2014","47308",UNK,JPN
FA001,JPN,Okinawa Ken,Onna Son,"10751","2014","47311",UNK,JPN
FA001,JPN,Okinawa Ken,Ginoza Son,"5860","2014","47313",UNK,JPN
FA001,JPN,Okinawa Ken,Kin Cho,"11423","2014","47314",UNK,JPN
FA001,JPN,Okinawa Ken,Ie Son,"4743","2014","47315",UNK,JPN
FA001,JPN,Okinawa Ken,Yomitan Son,"41051","2014","47324",UNK,JPN
FA001,JPN,Okinawa Ken,Kadena Cho,"13871","2014","47325",UNK,JPN
FA001,JPN,Okinawa Ken,Chatan Cho,"28566","2014","47326",UNK,JPN
FA001,JPN,Okinawa Ken,Kitanakagusuku Son,"16669","2014","47327",UNK,JPN
FA001,JPN,Okinawa Ken,Nakagusuku Son,"18906","2014","47328",UNK,JPN
FA001,JPN,Okinawa Ken,Nishihara Cho,"35337","2014","47329",UNK,JPN
FA001,JPN,Okinawa Ken,Yonabaru Cho,"18546","2014","47348",UNK,JPN
FA001,JPN,Okinawa Ken,Haebaru Cho,"36584","2014","47350",UNK,JPN
FA001,JPN,Okinawa Ken,Tokashiki Son,"-89999999","2014","47353",UNK,JPN
FA001,JPN,Okinawa Ken,Tokashiki Son,"-89999999","2014","47353",UNK,JPN
